168,872,1112
169,949,1055
170,883,928
171,887,883
172,823,829
173,793,782
174,923,738
175,852,648
176,776,586
177,781,563
178,745,527
179,762,487
180,745,437
181,755,467
182,774,415
183,732,365
184,731,370
185,722,360
186,759,316
187,784,313
188,755,293
189,694,293
190,688,292
191,699,284
192,666,277
193,699,246
194,673,245
195,656,228
196,662,255
197,653,253
198,640,224
199,612,280
200,649,243
201,614,243
202,633,248
203,617,221
204,628,212
205,569,212
206,595,234
207,593,225
208,570,245
209,600,208
210,550,221
211,537,224
212,556,216
213,560,190
214,544,185
215,540,202
216,535,171
217,525,198
218,480,202
219,515,202
220,499,172
221,508,163
222,516,171
223,543,164
224,492,167
225,481,183
226,487,160
227,498,142
228,511,175
229,502,127
230,505,161
231,488,152
232,474,137
233,496,106
234,550,118
235,455,124
236,427,104
237,455,106
238,456,94
239,432,101
240,426,97
241,479,106
242,428,80
243,462,79
244,436,79
245,413,76
246,430,72
247,443,65
248,404,76
249,433,60
250,393,53
251,388,40
252,403,56
253,404,63
254,403,50
255,373,52
256,391,54
257,397,52
258,406,45
259,412,36
260,391,50
261,367,39
262,381,50
263,352,42
264,374,38
265,393,27
266,384,37
267,338,37
268,383,28
269,352,41
270,349,20
271,326,27
272,304,29
273,345,26
274,361,23
275,300,27
276,333,28
277,327,26
278,313,37
279,314,23
280,292,26
281,326,15
282,336,28
283,332,29
284,310,25
285,312,22
286,319,22
287,336,13
288,313,28
289,288,17
290,301,13
291,287,12
292,286,19
293,284,16
294,295,13
295,282,12
296,313,22
297,316,14
298,279,11
299,271,16
300,271,11
301,295,8
302,275,13
303,288,19
304,294,8
305,277,12
306,276,18
307,277,8
308,292,12
309,301,12
310,271,11
311,243,14
312,232,6
313,296,6
314,249,10
315,224,9
316,254,12
317,239,4
318,273,8
319,237,8
320,240,10
321,251,8
322,224,8
323,230,4
324,236,7
325,229,5
326,243,10
327,248,10
328,211,8
329,215,2
330,245,4
331,228,6
332,222,5
333,219,5
334,222,5
335,221,5
336,222,5
337,210,7
338,225,4
339,216,4
340,202,4
341,251,5
342,210,8
343,218,6
344,207,2
345,219,5
346,194,3
347,216,2
348,216,2
349,220,4
350,214,3
351,194,7
352,198,3
353,201,6
354,203,3
355,194,2
356,210,4
357,181,2
358,166,2
359,177,3
360,192,2
361,209,4
362,193,3
363,200,1
364,183,2
365,162,3
366,192,2
367,183,2
368,185,6
369,154,3
370,181,2
371,166,6
372,183,1
373,169,1
374,162,0
375,171,3
376,165,2
377,188,1
378,175,3
379,167,2
380,172,2
381,184,4
382,148,3
383,162,2
384,156,4
385,193,3
386,168,1
387,183,1
388,179,2
389,186,3
390,171,2
391,188,3
392,175,0
393,160,2
394,157,0
395,158,0
396,166,5
397,138,4
398,163,3
399,139,3
400,149,3
401,150,2
402,137,3
403,164,1
404,162,2
405,149,1
406,149,2
407,141,2
408,136,2
409,168,0
410,154,1
411,147,2
412,154,4
413,134,0
414,162,2
415,140,2
416,118,1
417,140,0
418,148,3
419,126,3
420,153,0
421,142,0
422,133,1
423,165,2
424,141,3
425,147,2
426,130,3
427,148,2
428,129,3
429,169,3
430,139,2
431,139,5
432,114,3
433,127,1
434,116,2
435,129,3
436,115,1
437,128,2
438,129,1
439,127,2
440,113,3
441,130,3
442,126,2
443,121,3
444,131,0
445,130,4
446,116,2
447,110,0
448,115,2
449,118,1
450,103,3
451,107,1
452,110,3
453,137,3
454,117,2
455,103,2
456,96,2
457,100,2
458,125,0
459,125,1
460,116,0
461,112,1
462,126,1
463,121,3
464,120,0
465,126,0
466,112,0
467,109,5
468,119,1
469,97,4
470,105,2
471,120,1
472,113,0
473,102,3
474,115,2
475,119,2
476,100,3
477,105,3
478,121,1
479,119,1
480,84,1
481,109,1
482,108,1
483,108,1
484,105,4
485,108,3
486,105,2
487,99,3
488,96,0
489,110,0
490,100,3
491,90,1
492,101,1
493,108,4
494,107,3
495,111,2
496,91,0
497,104,2
498,104,1
499,105,1
500,102,3
501,114,2
502,81,1
503,100,2
504,88,2
505,117,2
506,103,2
507,94,1
508,77,1
509,84,1
510,101,1
511,91,1
512,99,0
513,87,0
514,92,4
515,92,3
516,97,5
517,86,2
518,71,2
519,105,3
520,104,3
521,89,1
522,88,4
523,90,0
524,84,2
525,92,1
526,86,2
527,105,0
528,104,0
529,77,1
530,81,3
531,92,2
532,80,0
533,105,0
534,95,1
535,88,2
536,84,1
537,83,3
538,98,1
539,89,0
540,90,1
541,92,0
542,76,1
543,111,0
544,80,2
545,73,2
546,82,1
547,58,0
548,77,0
549,93,1
550,80,2
551,71,1
552,72,1
553,89,1
554,75,4
555,95,1
556,96,0
557,83,1
558,93,3
559,77,0
560,81,2
561,83,1
562,80,4
563,82,5
564,84,2
565,73,3
566,76,1
567,67,1
568,62,1
569,80,2
570,82,0
571,67,0
572,72,2
573,91,1
574,66,2
575,94,1
576,70,2
577,77,3
578,85,2
579,83,2
580,70,3
581,80,1
582,71,2
583,75,2
584,79,0
585,75,4
586,70,2
587,57,3
588,68,0
589,74,0
590,74,0
591,86,4
592,90,0
593,59,3
594,59,2
595,64,4
596,68,4
597,78,1
598,79,3
599,75,1
600,67,1
601,73,0
602,63,0
603,87,2
604,67,1
605,62,3
606,71,0
607,62,4
608,72,0
609,62,2
610,71,0
611,74,2
612,76,3
613,70,1
614,59,4
615,71,0
616,78,2
617,74,1
618,70,2
619,70,1
620,68,1
621,59,3
622,77,2
623,57,2
624,76,1
625,61,0
626,59,1
627,53,2
628,76,4
629,49,2
630,71,1
631,71,1
632,64,0
633,60,0
634,67,6
635,52,1
636,79,2
637,51,3
638,65,1
639,52,1
640,68,2
641,50,1
642,69,3
643,61,2
644,53,1
645,74,1
646,63,2
647,73,1
648,62,1
649,56,2
650,62,0
651,62,0
652,67,1
653,63,0
654,60,0
655,63,1
656,72,1
657,69,5
658,67,2
659,67,0
660,62,2
661,51,0
662,69,1
663,46,1
664,54,4
665,57,1
666,59,1
667,65,2
668,62,1
669,45,2
670,53,2
671,66,2
672,46,4
673,57,2
674,68,1
675,56,3
676,51,1
677,68,1
678,68,2
679,54,1
680,49,2
681,56,1
682,60,2
683,52,3
684,56,2
685,48,1
686,68,2
687,55,2
688,55,2
689,48,1
690,57,0
691,48,0
692,56,4
693,59,1
694,64,1
695,56,1
696,59,0
697,62,3
698,52,1
699,51,1
700,59,4
701,59,2
702,51,2
703,62,1
704,48,2
705,50,1
706,55,2
707,47,1
708,55,3
709,55,2
710,54,3
711,41,3
712,58,1
713,52,1
714,48,3
715,51,1
716,46,1
717,62,1
718,49,2
719,54,1
720,58,2
721,55,3
722,43,0
723,47,3
724,52,0
725,72,3
726,59,1
727,48,1
728,59,2
729,46,1
730,54,4
731,49,0
732,55,1
733,39,0
734,42,2
735,53,3
736,60,2
737,56,1
738,49,1
739,56,1
740,39,3
741,56,0
742,46,0
743,46,1
744,55,1
745,48,2
746,46,0
747,43,4
748,43,2
749,43,0
750,46,3
751,54,1
752,50,3
753,46,2
754,51,0
755,47,1
756,46,1
757,49,2
758,53,1
759,56,1
760,40,3
761,40,0
762,54,1
763,41,2
764,41,2
765,41,1
766,52,2
767,41,2
768,47,3
769,36,2
770,55,3
771,50,1
772,46,1
773,52,0
774,55,2
775,46,3
776,40,1
777,40,1
778,53,0
779,40,2
780,42,2
781,37,1
782,48,2
783,62,1
784,47,2
785,35,1
786,38,2
787,51,2
788,45,1
789,55,2
790,32,1
791,50,0
792,46,1
793,45,2
794,50,2
795,48,2
796,38,3
797,34,3
798,53,0
799,45,3
800,46,2
801,39,1
802,35,2
803,45,2
804,44,3
805,41,1
806,42,3
807,47,2
808,57,0
809,48,0
810,42,4
811,42,3
812,37,3
813,40,3
814,38,1
815,32,1
816,48,4
817,45,2
818,44,2
819,43,2
820,37,1
821,41,2
822,44,1
823,30,1
824,41,1
825,47,0
826,41,2
827,42,1
828,46,0
829,43,1
830,43,2
831,41,2
832,39,3
833,66,0
834,45,2
835,29,1
836,37,1
837,46,1
838,38,2
839,44,0
840,47,1
841,44,3
842,37,2
843,33,4
844,52,1
845,41,1
846,41,1
847,37,2
848,45,1
849,34,0
850,49,1
851,51,0
852,40,1
853,35,2
854,46,0
855,48,3
856,36,2
857,40,2
858,50,3
859,49,2
860,39,2
861,39,1
862,43,2
863,43,0
864,35,1
865,44,1
866,39,2
867,33,5
868,42,2
869,47,1
870,33,1
871,46,3
872,40,1
873,35,2
874,42,2
875,44,1
876,45,1
877,42,1
878,39,0
879,44,0
880,45,1
881,33,0
882,43,1
883,42,3
884,39,2
885,46,1
886,37,5
887,31,0
888,44,0
889,31,2
890,46,2
891,48,1
892,39,1
893,39,2
894,34,1
895,39,2
896,35,1
897,24,1
898,43,1
899,36,0
900,37,3
901,43,0
902,35,0
903,48,2
904,41,1
905,27,2
906,32,0
907,40,1
908,39,2
909,39,1
910,28,0
911,38,1
912,36,2
913,44,0
914,35,1
915,32,2
916,41,3
917,33,2
918,42,3
919,23,3
920,34,0
921,40,0
922,35,0
923,27,4
924,44,1
925,35,1
926,38,1
927,36,0
928,33,1
929,36,0
930,33,2
931,29,2
932,39,0
933,37,1
934,43,1
935,43,3
936,34,0
937,40,0
938,43,2
939,32,2
940,36,2
941,45,1
942,41,1
943,30,3
944,28,2
945,35,4
946,38,0
947,35,2
948,39,3
949,40,0
950,30,1
951,38,0
952,40,2
953,35,1
954,32,5
955,40,1
956,37,1
957,48,0
958,34,3
959,36,1
960,30,1
961,43,2
962,43,3
963,40,3
964,35,1
965,32,1
966,40,1
967,34,0
968,37,1
969,22,1
970,27,1
971,37,4
972,34,2
973,33,1
974,36,1
975,33,4
976,37,3
977,45,2
978,37,1
979,31,3
980,33,0
981,34,2
982,32,2
983,31,1
984,43,0
985,38,2
986,40,1
987,27,3
988,40,1
989,31,2
990,31,2
991,31,0
992,41,1
993,37,1
994,38,0
995,38,0
996,40,0
997,43,0
998,30,1
999,36,2
1000,30,2
1001,39,0
1002,45,0
1003,42,1
1004,23,2
1005,29,3
1006,35,1
1007,26,0
1008,42,4
1009,30,1
1010,27,0
1011,39,1
1012,42,1
1013,39,5
1014,36,3
1015,29,2
1016,31,1
1017,42,1
1018,27,0
1019,44,0
1020,40,0
1021,40,2
1022,41,3
1023,36,0
1024,37,2
1025,26,3
1026,29,0
1027,27,0
1028,46,2
1029,35,3
1030,27,1
1031,43,2
1032,41,2
1033,37,0
1034,34,1
1035,33,2
1036,28,3
1037,30,2
1038,29,2
1039,33,2
1040,20,0
1041,40,1
1042,23,2
1043,27,2
1044,34,0
1045,35,2
1046,28,2
1047,47,1
1048,23,3
1049,33,0
1050,36,2
1051,29,2
1052,37,2
1053,41,1
1054,28,1
1055,32,3
1056,36,4
1057,27,3
1058,30,2
1059,31,0
1060,29,1
1061,33,4
1062,32,0
1063,36,3
1064,39,0
1065,28,1
1066,39,0
1067,33,1
1068,33,1
1069,28,1
1070,29,1
1071,25,1
1072,28,1
1073,30,1
1074,22,1
1075,31,1
1076,23,0
1077,34,4
1078,32,0
1079,24,1
1080,36,2
1081,39,0
1082,31,4
1083,24,3
1084,25,1
1085,27,1
1086,34,2
1087,31,2
1088,29,2
1089,24,1
1090,29,4
1091,19,1
1092,28,1
1093,40,0
1094,31,1
1095,28,1
1096,30,1
1097,22,1
1098,30,1
1099,40,0
1100,29,1
1101,29,3
1102,32,1
1103,29,0
1104,39,0
1105,29,0
1106,29,1
1107,35,0
1108,26,1
1109,21,1
1110,24,0
1111,32,2
1112,27,1
1113,34,1
1114,22,1
1115,27,0
1116,30,2
1117,33,0
1118,33,1
1119,24,1
1120,33,0
1121,33,0
1122,37,2
1123,34,2
1124,29,0
1125,14,1
1126,24,2
1127,29,4
1128,27,1
1129,31,0
1130,30,2
1131,36,2
1132,35,0
1133,30,2
1134,34,0
1135,29,1
1136,32,0
1137,17,3
1138,28,3
1139,29,0
1140,26,2
1141,25,1
1142,27,0
1143,22,0
1144,32,1
1145,34,1
1146,33,1
1147,34,1
1148,33,0
1149,30,2
1150,29,0
1151,26,3
1152,31,3
1153,40,1
1154,36,0
1155,35,2
1156,29,3
1157,28,3
1158,30,2
1159,34,0
1160,27,2
1161,32,3
1162,27,0
1163,27,1
1164,30,0
1165,29,0
1166,32,0
1167,17,1
1168,37,3
1169,31,1
1170,32,1
1171,29,1
1172,26,2
1173,32,1
1174,34,4
1175,27,1
1176,36,2
1177,31,1
1178,41,3
1179,21,1
1180,29,3
1181,30,1
1182,27,3
1183,27,1
1184,23,1
1185,19,2
1186,23,1
1187,28,0
1188,28,2
1189,32,1
1190,32,4
1191,36,2
1192,32,1
1193,30,0
1194,30,2
1195,27,3
1196,34,1
1197,26,0
1198,33,1
1199,23,1
1200,33,3
1201,20,1
1202,21,2
1203,31,4
1204,23,1
1205,30,0
1206,26,4
1207,42,2
1208,27,2
1209,20,3
1210,31,1
1211,23,1
1212,29,3
1213,30,0
1214,28,3
1215,27,0
1216,25,3
1217,21,0
1218,28,0
1219,30,0
1220,21,1
1221,23,1
1222,18,1
1223,33,1
1224,29,1
1225,27,1
1226,23,2
1227,24,0
1228,26,3
1229,27,3
1230,22,2
1231,29,2
1232,29,1
1233,25,2
1234,33,2
1235,26,1
1236,40,0
1237,22,1
1238,26,1
1239,33,0
1240,22,2
1241,32,3
1242,23,2
1243,22,0
1244,24,0
1245,33,2
1246,29,1
1247,24,0
1248,29,4
1249,30,0
1250,20,1
1251,38,1
1252,28,0
1253,29,1
1254,29,1
1255,33,2
1256,29,2
1257,18,5
1258,22,2
1259,25,1
1260,27,2
1261,33,1
1262,32,2
1263,30,1
1264,22,0
1265,39,3
1266,20,1
1267,27,3
1268,29,1
1269,28,1
1270,31,0
1271,23,4
1272,31,2
1273,38,2
1274,27,3
1275,31,3
1276,29,0
1277,22,2
1278,21,2
1279,23,1
1280,27,2
1281,33,2
1282,25,2
1283,22,3
1284,32,1
1285,18,2
1286,18,4
1287,29,2
1288,22,1
1289,29,4
1290,22,1
1291,21,0
1292,24,3
1293,30,2
1294,30,1
1295,37,2
1296,23,3
1297,23,1
1298,17,0
1299,32,1
1300,24,0
1301,35,1
1302,25,3
1303,25,1
1304,28,1
1305,33,3
1306,26,2
1307,27,1
1308,29,1
1309,32,0
1310,32,1
1311,33,0
1312,28,3
1313,29,0
1314,26,2
1315,22,1
1316,28,0
1317,34,2
1318,31,0
1319,23,1
1320,30,4
1321,23,2
1322,18,2
1323,22,0
1324,21,1
1325,27,2
1326,24,3
1327,28,1
1328,20,4
1329,29,0
1330,35,2
1331,28,0
1332,21,0
1333,24,2
1334,30,2
1335,26,1
1336,25,1
1337,28,1
1338,31,2
1339,22,2
1340,30,1
1341,24,1
1342,25,1
1343,29,0
1344,25,3
1345,25,0
1346,23,2
1347,25,0
1348,30,1
1349,32,4
1350,34,0
1351,27,1
1352,31,1
1353,22,2
1354,29,0
1355,31,1
1356,35,1
1357,21,1
1358,26,2
1359,24,3
1360,34,3
1361,28,0
1362,32,3
1363,24,3
1364,21,1
1365,23,2
1366,19,0
1367,24,2
1368,29,0
1369,23,2
1370,26,0
1371,20,0
1372,32,2
1373,22,0
1374,26,2
1375,23,1
1376,37,3
1377,26,0
1378,33,0
1379,29,1
1380,15,2
1381,23,1
1382,29,1
1383,25,1
1384,26,2
1385,19,2
1386,21,1
1387,28,3
1388,25,0
1389,30,1
1390,39,1
1391,22,1
1392,20,1
1393,30,0
1394,24,3
1395,17,0
1396,24,0
1397,31,0
1398,24,2
1399,16,1
1400,22,2
1401,25,0
1402,21,0
1403,32,1
1404,33,0
1405,25,0
1406,27,4
1407,29,2
1408,19,1
1409,21,0
1410,38,2
1411,23,1
1412,29,0
1413,21,4
1414,28,1
1415,27,0
1416,26,2
1417,28,3
1418,21,1
1419,23,2
1420,25,0
1421,19,1
1422,27,3
1423,26,0
1424,25,1
1425,29,1
1426,26,1
1427,31,0
1428,34,1
1429,16,1
1430,28,1
1431,25,0
1432,22,2
1433,35,2
1434,27,1
1435,20,1
1436,34,2
1437,24,1
1438,26,1
1439,18,0
1440,28,0
1441,24,2
1442,28,1
1443,23,2
1444,26,1
1445,23,3
1446,26,3
1447,26,3
1448,22,3
1449,29,1
1450,24,3
1451,26,3
1452,21,5
1453,27,2
1454,29,0
1455,15,2
1456,23,1
1457,24,2
1458,15,0
1459,22,1
1460,31,2
1461,29,1
1462,19,1
1463,26,1
1464,29,1
1465,25,2
1466,32,2
1467,23,4
1468,29,2
1469,32,0
1470,17,1
1471,19,1
1472,19,4
1473,30,2
1474,26,1
1475,30,0
1476,23,1
1477,23,0
1478,28,0
1479,27,1
1480,19,2
1481,18,2
1482,23,1
1483,25,0
1484,25,1
1485,24,1
1486,23,2
1487,13,2
1488,35,3
1489,28,1
1490,26,0
1491,25,0
1492,23,3
1493,22,2
1494,28,1
1495,19,0
1496,21,2
1497,24,0
1498,26,0
1499,20,0
1500,28,3
1501,36,0
1502,25,3
1503,34,1
1504,26,0
1505,27,3
1506,27,0
1507,27,1
1508,23,2
1509,30,2
1510,38,1
1511,24,0
1512,20,0
1513,15,2
1514,21,1
1515,20,1
1516,24,2
1517,41,0
1518,35,1
1519,22,0
1520,28,0
1521,27,2
1522,28,1
1523,18,1
1524,14,2
1525,26,1
1526,23,1
1527,27,2
1528,25,1
1529,39,0
1530,23,1
1531,20,3
1532,21,1
1533,28,1
1534,26,3
1535,31,2
1536,32,4
1537,26,0
1538,20,1
1539,30,1
1540,29,3
1541,27,0
1542,21,1
1543,24,0
1544,24,2
1545,30,2
1546,22,1
1547,24,1
1548,28,1
1549,22,1
1550,20,2
1551,32,1
1552,23,0
1553,21,3
1554,20,1
1555,23,3
1556,28,0
1557,20,2
1558,24,1
1559,28,2
1560,20,2
1561,25,1
1562,31,0
1563,23,1
1564,26,0
1565,22,1
1566,22,3
1567,32,0
1568,20,1
1569,24,1
1570,26,1
1571,19,1
1572,30,0
1573,31,1
1574,24,3
1575,25,3
1576,34,1
1577,20,1
1578,25,3
1579,19,1
1580,17,2
1581,22,1
1582,18,0
1583,14,2
1584,21,1
1585,29,3
1586,27,0
1587,24,2
1588,16,3
1589,22,2
1590,22,1
1591,21,1
1592,28,4
1593,22,1
1594,17,1
1595,29,1
1596,24,1
1597,25,2
1598,25,1
1599,23,1
1600,31,4
1601,24,1
1602,17,1
1603,19,1
1604,25,3
1605,34,2
1606,30,1
1607,30,0
1608,29,2
1609,24,1
1610,27,0
1611,27,0
1612,23,2
1613,21,2
1614,20,1
1615,26,1
1616,28,0
1617,24,0
1618,25,1
1619,18,1
1620,23,0
1621,29,1
1622,18,2
1623,16,0
1624,31,0
1625,33,2
1626,29,0
1627,27,4
1628,28,0
1629,21,2
1630,18,0
1631,25,1
1632,27,1
1633,21,2
1634,21,1
1635,14,1
1636,22,0
1637,18,0
1638,20,0
1639,25,1
1640,28,0
1641,21,3
1642,20,2
1643,29,3
1644,25,1
1645,16,1
1646,26,3
1647,22,0
1648,19,0
1649,25,2
1650,29,1
1651,22,0
1652,24,2
1653,30,2
1654,19,0
1655,19,3
1656,23,0
1657,25,2
1658,26,3
1659,18,1
1660,21,0
1661,21,0
1662,27,1
1663,23,1
1664,26,1
1665,26,0
1666,26,1
1667,29,0
1668,24,0
1669,26,2
1670,27,0
1671,25,4
1672,24,2
1673,26,2
1674,24,3
1675,31,2
1676,12,2
1677,28,0
1678,19,3
1679,28,0
1680,14,2
1681,24,2
1682,30,1
1683,25,0
1684,29,0
1685,27,1
1686,25,2
1687,19,1
1688,19,0
1689,18,1
1690,22,1
1691,28,1
1692,22,0
1693,19,1
1694,18,0
1695,19,2
1696,31,0
1697,30,2
1698,21,0
1699,22,0
1700,26,1
1701,32,0
1702,22,0
1703,29,0
1704,25,5
1705,17,0
1706,19,1
1707,25,3
1708,24,2
1709,23,3
1710,27,3
1711,21,1
1712,22,1
1713,21,3
1714,23,2
1715,30,0
1716,23,1
1717,24,0
1718,21,2
1719,19,2
1720,26,2
1721,31,1
1722,25,2
1723,25,2
1724,20,1
1725,26,2
1726,25,0
1727,22,1
1728,34,3
1729,16,1
1730,23,3
1731,29,1
1732,21,1
1733,21,2
1734,22,1
1735,24,1
1736,24,2
1737,26,4
1738,32,3
1739,24,1
1740,25,0
1741,22,1
1742,20,1
1743,31,1
1744,24,2
1745,16,0
1746,24,1
1747,20,0
1748,23,2
1749,22,0
1750,28,1
1751,19,1
1752,16,2
1753,29,0
1754,23,4
1755,30,3
1756,25,3
1757,21,1
1758,29,2
1759,24,2
1760,20,0
1761,31,1
1762,24,2
1763,26,1
1764,17,1
1765,18,1
1766,18,1
1767,28,0
1768,22,1
1769,19,1
1770,18,1
1771,21,1
1772,25,0
1773,24,1
1774,32,0
1775,24,2
1776,22,1
1777,32,0
1778,21,1
1779,21,1
1780,28,2
1781,14,1
1782,19,2
1783,23,0
1784,21,2
1785,19,1
1786,27,2
1787,31,0
1788,15,0
1789,17,3
1790,17,0
1791,34,1
1792,26,3
1793,21,1
1794,25,3
1795,27,1
1796,22,0
1797,29,4
1798,29,4
1799,24,1
1800,20,2
1801,22,0
1802,25,0
1803,19,1
1804,21,0
1805,27,0
1806,20,1
1807,31,2
1808,21,0
1809,20,4
1810,27,1
1811,24,2
1812,17,0
1813,22,0
1814,24,1
1815,24,0
1816,27,0
1817,19,2
1818,19,0
1819,19,2
1820,17,1
1821,11,1
1822,22,1
1823,27,1
1824,15,0
1825,24,1
1826,22,1
1827,23,0
1828,28,2
1829,26,2
1830,25,3
1831,19,0
1832,26,4
1833,19,0
1834,26,2
1835,16,0
1836,33,0
1837,19,1
1838,24,0
1839,25,3
1840,21,3
1841,15,4
1842,24,1
1843,27,0
1844,17,3
1845,15,1
1846,19,1
1847,26,1
1848,22,0
1849,26,0
1850,23,1
1851,22,0
1852,25,1
1853,27,0
1854,21,1
1855,21,1
1856,17,1
1857,15,2
1858,20,0
1859,17,1
1860,19,1
1861,17,0
1862,21,0
1863,20,1
1864,28,1
1865,21,2
1866,29,0
1867,23,1
1868,28,2
1869,20,2
1870,23,1
1871,28,2
1872,19,1
1873,24,3
1874,23,1
1875,27,0
1876,17,0
1877,17,6
1878,16,3
1879,19,2
1880,17,1
1881,11,2
1882,20,3
1883,20,1
1884,31,1
1885,23,1
1886,18,1
1887,23,3
1888,11,2
1889,18,2
1890,26,1
1891,22,2
1892,24,1
1893,20,4
1894,27,1
1895,19,1
1896,18,1
1897,24,1
1898,17,0
1899,27,1
1900,22,2
1901,21,1
1902,28,3
1903,27,0
1904,16,3
1905,20,0
1906,18,2
1907,21,1
1908,27,0
1909,29,1
1910,23,1
1911,24,2
1912,23,2
1913,29,2
1914,28,0
1915,20,0
1916,24,1
1917,23,2
1918,18,1
1919,16,0
1920,16,2
1921,22,2
1922,15,1
1923,27,2
1924,23,2
1925,25,0
1926,21,1
1927,23,2
1928,19,2
1929,19,1
1930,23,1
1931,15,1
1932,21,1
1933,25,0
1934,20,1
1935,20,2
1936,28,0
1937,24,0
1938,24,2
1939,29,2
1940,25,1
1941,23,5
1942,13,1
1943,14,3
1944,23,2
1945,20,2
1946,20,0
1947,16,0
1948,18,3
1949,28,0
1950,16,1
1951,20,1
1952,25,3
1953,20,2
1954,24,2
1955,21,0
1956,20,1
1957,19,4
1958,17,3
1959,28,1
1960,21,1
1961,14,2
1962,17,0
1963,28,3
1964,19,4
1965,26,0
1966,34,3
1967,26,2
1968,28,2
1969,28,0
1970,15,1
1971,24,2
1972,20,3
1973,29,1
1974,23,1
1975,14,2
1976,23,1
1977,22,2
1978,28,1
1979,20,1
1980,25,1
1981,20,0
1982,15,0
1983,24,2
1984,13,2
1985,23,0
1986,19,3
1987,25,1
1988,26,1
1989,23,0
1990,23,2
1991,21,0
1992,31,3
1993,15,1
1994,21,2
1995,16,0
1996,16,0
1997,16,0
1998,27,0
1999,25,1
2000,24,1
2001,20,1
2002,11,1
2003,23,0
2004,22,2
2005,27,3
2006,20,3
2007,29,2
2008,20,1
2009,32,0
2010,21,0
2011,25,1
2012,22,2
2013,15,1
2014,21,2
2015,22,0
2016,17,0
2017,19,2
2018,23,0
2019,17,1
2020,20,5
2021,22,2
2022,26,2
2023,22,0
2024,14,1
2025,25,2
2026,18,0
2027,28,3
2028,22,0
2029,20,0
2030,20,2
2031,21,3
2032,22,0
2033,14,2
2034,22,1
2035,21,1
2036,24,1
2037,21,1
2038,19,2
2039,24,3
2040,26,1
2041,21,0
2042,27,0
2043,19,4
2044,20,0
2045,16,1
2046,27,1
2047,30,2
2048,22,1
2049,30,3
2050,30,0
2051,21,1
2052,22,0
2053,23,1
2054,17,2
2055,26,0
2056,21,1
2057,19,0
2058,24,1
2059,18,0
2060,26,1
2061,26,1
2062,26,0
2063,17,1
2064,15,1
2065,15,0
2066,21,1
2067,27,0
2068,22,1
2069,18,1
2070,31,0
2071,19,1
2072,28,1
2073,11,2
2074,26,1
2075,17,1
2076,22,2
2077,25,0
2078,17,0
2079,25,2
2080,23,0
2081,21,2
2082,18,1
2083,19,2
2084,18,2
2085,25,1
2086,24,1
2087,10,0
2088,22,2
2089,20,3
2090,30,0
2091,21,3
2092,16,1
2093,25,2
2094,17,0
2095,17,2
2096,20,1
2097,28,0
2098,22,0
2099,25,2
2100,19,1
2101,22,2
2102,19,2
2103,28,1
2104,21,1
2105,20,3
2106,19,1
2107,21,5
2108,37,0
2109,18,2
2110,19,0
2111,27,0
2112,21,2
2113,27,2
